Business Name,Business ID,Review ID,Review Text,Review Rating,Review Time
JT's Tavern,T94tJxqmlgRIc40Uv0Bdow,Tt5ey9ObVlGwNQXbh1qXXA,"A proper towny bar for sure! The drinks are priced fairly, the owner is very nice, and there's live music on the weekends. Even a smoking patio, got to love...",3,2018-05-13 00:04:07
The Local @ ALB,2eeJPfLB94opfXCOzO38yw,SKOccCNm3UKr6EQJUynCEg,The place looked cute in spite of ALB renovations. Had high hopes. Weren't met. Mediocre belly filler at best. Not far above high school cafeteria. Staff...,2,2020-02-11 13:30:06
The Local @ ALB,2eeJPfLB94opfXCOzO38yw,vszp_Nx1YOA6rNbs1INH5A,The Local @ ALB is a great place to grab a quick bite to eat or drink when at the Albany airport waiting for your flight. Today my Sister and I were flying...,3,2019-12-24 12:48:46
The Local @ ALB,2eeJPfLB94opfXCOzO38yw,XlQmsjcc81r3YY6gb2abdA,"Popped in here while waiting for a flight home.  I had planned to eat at the fast food chicken place but as usual, the line was exceptionally long.  Glad it...",4,2019-08-07 13:03:16
Bombers Burrito Bar,6Hzq9mtLjeS4V8QLMmJLuQ,dy3CJFi7HxiJqJVWdgAIeg,"Food is great every time I've been here ! 
Service is impeccable!   
Beer selection is unbelievable!!!!",5,2019-10-13 10:26:26
Bombers Burrito Bar,6Hzq9mtLjeS4V8QLMmJLuQ,y6zoAUOpA8ZkfS8Yv4I_nw,"I came here twice on back-to-back days while in the area for a board game convention, and got the same dish two different ways so I am pretty sure I get...",3,2019-09-24 06:53:41
Bombers Burrito Bar,6Hzq9mtLjeS4V8QLMmJLuQ,gcq60CBXn0HP62u72oGflg,"Wanted to stop in and grab a lunch to go, as I walk in there is a woman right outside the front door and I mean right outside, smoking a cigg. I walk in and...",1,2020-03-11 11:22:48
Park Pub Restaurant,7o2KJGfMVpaYnaYnvbNpXw,pEUWUeSJXgmg8DqJyuWCJw,"Wing Tour:

Crispy: 4 Stars
Pesto Flavor: 4 Stars 
Maple Chipotle BBQ Flavor: 4 Stars 
Chipotle Bacon Ranch Flavor: 2 Stars 
PB & J Flavor: 3 Stars...",4,2018-09-21 18:47:21
Park Pub Restaurant,7o2KJGfMVpaYnaYnvbNpXw,CABBuLTTDfzQNAxrM2W_Mw,This is my second review with a one star rating for this restaurant. I want so badly to like it here. It is in a nice location and has outdoor seating....,1,2019-07-16 17:11:38
Park Pub Restaurant,7o2KJGfMVpaYnaYnvbNpXw,khxRbO9LftWngtPZji4Quw,"Great wings and pizza! We had a party of 6 and told them we had an event to go to, got us served surprisingly fast as they had an event in main dining room.",5,2019-04-30 11:44:52
The Purple Pub,7H9wF_UHLgWPpRCKu8TlJg,NZ7ckacjVbQgBpkQxue_DA,"Really good pizza every time. Chewy, crispy and very flavorful marinara sauce which isn't too sweet or salty. Best pizza in Albany.",5,2020-01-09 18:37:22
The Purple Pub,7H9wF_UHLgWPpRCKu8TlJg,7FNXS_wRHxXJ0hVhqZDJ3A,"A weekend of trying new places and revisiting old friends. 

In our travels on Saturday, Carol and I had spoken about prime rib and that neither of have had...",3,2019-02-25 08:37:12
The Purple Pub,7H9wF_UHLgWPpRCKu8TlJg,PuDOKgd8OmigTL8ekkQtXA,"I took a break from yelp for a while, it has been heavy on my heart to leave this well deserved review for Purple Pub. One star, NO, -1 star, yes. If hell...",1,2019-06-15 12:05:20
Van Slyck's,bFOa3YYEhoOIRRvg1AluUQ,04Uuc1GGFjUWyssrEF7q6g,"Went to Van Slyck's on Saturday night, as always places are busy but the bartender Paul, was extremely unprofessional and rolled his eyes more than once...",1,2020-02-17 19:28:29
Van Slyck's,bFOa3YYEhoOIRRvg1AluUQ,L99ywuL5rGBwsMPFk9uIbQ,"I've been to Slyck's on more than one occasion, so I will base my review off of all visits.  Each time has been a good experience - once on a weekend late...",4,2017-08-08 14:11:14
Van Slyck's,bFOa3YYEhoOIRRvg1AluUQ,UxJDneYTRhlQw_w47yZdUg,"The bartenders are useless donkeys here... unattentive, I sat at a table and played trivia - which was decent trivia and for the entire 2 hours not a single...",1,2017-09-14 19:36:23
wheelers,maH52y5fj9beH935KqjPBw,I5H331U0HI7ciUBWuP5Xeg,"when you own a business in a community, you shouldn't go out in the community and make comments to upset people then laugh about it. Your girlfrend says...",1,2017-11-17 09:28:14
Chili's,npu49kT7ZgflkvYAGpB9jA,tELf4D29q9ta1g1vJyed7g,"When you are rating a chain restaurant, you have to hold your expectations on par with what you can expect from a chain restaurant of that level. With that...",5,2020-01-04 19:44:45
Chili's,npu49kT7ZgflkvYAGpB9jA,w-W25VdTjZracbCbSZq3bg,"About a month ago, I ordered online, lunch.  I picked it up, brought it home and saw that they forgot to put the fries in the container with the burger!  I...",1,2020-04-04 09:56:38
Chili's,npu49kT7ZgflkvYAGpB9jA,ge9HzGrLAppj6F641BGDKw,"This is by far the worst chili's location I have ever been too, I typically sit at the bar, the bartender is usually right in front of you and you still...",1,2019-09-10 08:01:23
New World Bistro Bar,HJvzoX9SeNJA4TWFVUIohg,aRwMXqVKpFLqgkUFrcgj0Q,Solely based on food. Off the charts. The steak coated in coffee was from another planet. Excellent taste. Everything was unique and it was so difficult to...,5,2019-10-24 13:55:10
New World Bistro Bar,HJvzoX9SeNJA4TWFVUIohg,LS1fQueIGBJSUiDnJvzRXw,"Been here a couple tImes. Decided it was the, ""smart casual"" version of gastro pubs. You can get the usual fair here but with nice twists and some unique...",4,2020-01-18 04:06:24
New World Bistro Bar,HJvzoX9SeNJA4TWFVUIohg,9k8qBB8owThkxTl8WXUVsQ,"The closest to international cuisine in Albany.  Immaculate kitchen, a must for me. Creative variations of the tried and famIliar, 

At times, parking...",4,2020-01-15 13:10:29
Applebee's Grill + Bar,Ip-yx5mUB776EGUuXbouxA,F1O13D0O0wrOVWt3piPo9Q,"While our experience at this location wasn't the worst, it was not the best either. We ordered an appetizer bundle (whatever they call it) and some drinks....",3,2020-02-21 09:06:53
Applebee's Grill + Bar,Ip-yx5mUB776EGUuXbouxA,b81L9I9ZeUa8Vdzt-Rwjsw,Had my fantasy football draft at Applebees in Glenmont tonight. I have been hard on Aplebees in the past. I wasn't a fan of the menu  and felt the portions...,3,2018-08-24 19:25:27
Applebee's Grill + Bar,Ip-yx5mUB776EGUuXbouxA,1TuZr4cNu0PdGyiwB3VAzw,"We ordered the "" Loaded Steak Fajitas"" totally disappointed. 8 pieces of meat was skimpy for the money. Corporate should go to a local mexican restaurant...",1,2019-05-15 18:48:53
Applebee's Grill + Bar,y0JW90I52NbdY-njrBTS4Q,tSAWgLs6l9p5OgQI3jzmnA,"Good value and good menu selection.

I go to Applebee's maybe two or three times a year. Last week, me and a friend of mine were coming home from a trip and...",4,2019-07-24 00:12:08
Applebee's Grill + Bar,y0JW90I52NbdY-njrBTS4Q,JePBganG_n26HsbdVUqRPg,"Friday night, after a movie my wife and I went in for a drink and a snack.  4 other customers were there.   We were seated in an area by the windows and the...",1,2019-10-25 18:45:18
Applebee's Grill + Bar,y0JW90I52NbdY-njrBTS4Q,BVkzRdv6ZfXUtSaHGHeaGQ,Ordered food to go here for the second time (this time through grubhub) and for the second time my order was messed up! Does whoever put together togo...,1,2019-12-06 17:17:42
Thai Thai Bistro,M-4XBB8q15xBAYdWCNSq3A,Yu9wrHMYLYe6cOOlg3ef-g,"If you want flavorful Chicken Pad Thai and good Thai Ice Tea, I don't recommend Thai Thai Bistro. 

The service was good and the atmosphere nice but it...",3,2019-06-30 15:24:15
Thai Thai Bistro,M-4XBB8q15xBAYdWCNSq3A,FmAQFr_uomQB6d9LY63Uiw,"The owner treats her staff terribly, she can't keep any employees because no one can stand working for her for too long. She swears at them and degrades...",1,2020-03-30 17:49:33
Thai Thai Bistro,M-4XBB8q15xBAYdWCNSq3A,6YNrRJi_lerbsYK4j-PjAA,I will start my review by saying this is by no means the best Thai restaurant in the Capital Region. I will also say the prices are kind of crazy. I am sure...,4,2019-05-10 12:26:36
Villa Valenti Pub,Pw1UAZJMK6YoRy-HhAAfjg,-moNJERGHnYE_1iCsPA6aA,This place has character. And that's not just the character from being packed on a Saint Patrick's Day evening. The character of this place is in the walls....,4,2016-03-20 20:33:21
Villa Valenti Pub,Pw1UAZJMK6YoRy-HhAAfjg,Dx-ukRI4Gl67J-MxjZCwSQ,A group of friends and I went to The Villa Valenti Pub last last night for a birthday celebration. We were so pleased with our experience. The food was...,5,2019-03-02 17:25:34
Villa Valenti Pub,Pw1UAZJMK6YoRy-HhAAfjg,iWL6w4KeQ402C8QmBas04A,"Why would you ever go to an Italian named pub on Saint Patrick's Day?  Well, because it was Third Thursday Tavern Time when a group of us gather to eat...",3,2016-03-17 21:19:14
Bacchus,cnSXX4gGaEGy75BElLiSDw,-2NUyQsZsrDtbMnclv6cuA,Accidentally came across Bacchus. My boyfriend and I were just looking for a pizza on Valentine's Day. Was nervous about trying a new place on such a day....,4,2020-03-05 21:17:31
Bacchus,cnSXX4gGaEGy75BElLiSDw,FWKyF3U0ZLtUleVxQNW3sA,"This is probably the easiest to miss restaurant to ever happen in Troy. In the winter anyways, there isn't even a sign out front. It's also in the basement...",4,2019-01-25 18:59:15
Bacchus,cnSXX4gGaEGy75BElLiSDw,15_kXOz5PI1jDwBDJk-mmA,Oh wow... this place was awesome and the neatest of locations... tucked away below street level.  Everything we ordered was fantastic but the pizzas stole...,5,2018-08-17 13:44:16
Melly's Pub,Z1FV-ALvlT_mlN7lzyoIPA,JhRaUfghXjKizioG2k8DjA,"I took part in the Glenties harvest fair annual 10k race, and afterwards, this bar was kind enough to provide a warm place for us runners to rest after the...",4,2011-10-04 22:54:54
Chili's,8CGoCdLM-SU9VAS-dj5ZHQ,OpYZCB19w1cca6nM-bsh3w,"So it has been a while since I have written a review for a restaurant. So here I go. 

Tonight, my wife chooses this place to go for dinner. Not sure why...",2,2018-03-14 18:28:19
Chili's,8CGoCdLM-SU9VAS-dj5ZHQ,sABW3qvAyJ0nOJtCGleRVQ,"I have frequently gone to chili's for many years, I've been to a few different locations, service in all locations is never great. 

The food was ok, I got...",1,2019-09-10 07:50:20
Chili's,8CGoCdLM-SU9VAS-dj5ZHQ,I1bpE7ZNRPdHDyuDHqqghA,"Overall I think Chili's deserves four or five stars and I enjoy eating here!

This review is for a particularly yucky plate of nachos; provided this...",1,2019-01-09 19:24:25
Roy's Caribbean Restaurant,hf2CELJTrcYi1Pkc-yZG0g,izd0wJY0z-fF43nH1CtfKQ,This place is terrible. They seem to always mess up your orders and they serve stale food! I won't give them anymore of my cash.,1,2019-06-21 15:41:26
Roy's Caribbean Restaurant,hf2CELJTrcYi1Pkc-yZG0g,0iU1AocnMsb3zGfXFX1Y3g,This restaurant delivers through GrubHub and has a good selection of Caribbean. I ate in the restaurant and it was clean and the staff were really friendly....,4,2018-04-06 08:12:09
Deacon Blues,jznPYUcl1Xd7uS71uXIOCw,8eIudDhUVKYYfrX2v2JLag,Tried a personal sized pizza which came highly recommended.   Crust wasn't the soft crusty dough I've come to love from other pizza shops.   It may also...,2,2017-10-05 19:53:32
Deacon Blues,jznPYUcl1Xd7uS71uXIOCw,cLuYZznRPFctjsSCckUOmg,"Down by the railroad tracks, set back from the center of town lies Deacon Blues.

The humble working class setting was probably not something that would...",3,2015-10-15 18:52:44
Deacon Blues,jznPYUcl1Xd7uS71uXIOCw,x72K3jn07kwC-_uszFjmBw,"So if your grandma wanted to combine her love for cooking, seasonal decor, and playing the lottery this is the restaurant she would open up.  Nestled into...",3,2015-10-15 19:01:15
Roy's Caribbean Restaurant & Bar,l0eJSm4JyVi9IKdBGA_TRg,Q5t77PYfrklWGFwtw0XZlA,"Just ate here for the first time. My husband got the curry goat dinner, and I got the oxtail dinner.
Both were very bland, with not a hint of heat. My...",2,2018-07-03 12:05:48
BL's Tavern,7FsrBiBtvOuyjU4cokRRGg,Y9KQCw1NupgIZdTXOWjyXg,"BL's is just a corner bar in the Stockade, Schenectady.  We stopped in as we were going to have something to eat and drinks then have a meeting about our...",2,2016-01-24 18:41:52
BL's Tavern,7FsrBiBtvOuyjU4cokRRGg,AooouCakAMMZDOpRQgAfjQ,"Enjoyed myself!  Best wings in town!  Love being able to walk there,  they don't take debit cards but they do have an arm machine available and prices are...",2,2013-05-14 18:20:09
BL's Tavern,7FsrBiBtvOuyjU4cokRRGg,9U5IPnZqC3SkBza10wgwDw,The people that work at and run this bar are extremely rude and psychotic....If you tell the bitchy bartender that she is rude apparently her mother finds...,1,2017-02-26 02:08:13
Clinton's Ditch,9tzrkaubVHz4MHw2_hQ92g,Do5R52ijfHqobSwI_ke-bA,"Stopped in for a couple of drinks on a Saturday night.  It was the day of some soup event in Schenectady, so the crowds were out in the afternoon, but not...",4,2019-01-30 20:45:35
Clinton's Ditch,9tzrkaubVHz4MHw2_hQ92g,FCgR_FYyKpYQp5yfqYfRuw,"This place looked exciting from the outside because it's an old fire station turned into a bar/restaurant, but it was rather disappointing on the inside....",1,2019-02-22 12:54:47
Clinton's Ditch,9tzrkaubVHz4MHw2_hQ92g,_mg-ndIiK42UaRVBovXFiw,We were looking for a pub for lunch on a rainy afternoon and there was parking in a small lot right across the street so that helped our decision!  You...,3,2018-05-20 18:46:04
Applebee's Grill + Bar,mQuh0I7VRxdvIrM0DcQtbw,UrjoG4YpJs5fddO8lW4csA,"Was doing some gardening and decided to stop at Hope Depot for a few things and  to use Applebee's curbside pickup
The waiter brought out our food...",3,2018-06-14 18:13:36
Applebee's Grill + Bar,mQuh0I7VRxdvIrM0DcQtbw,x3gChvm0vPoaRXcIu20PSw,Okay so I guess I can update the review but I can't update the mark. Came in to Applebee's today October 19th Saturday around 1 in the afternoon for lunch...,1,2019-10-19 11:15:30
Applebee's Grill + Bar,mQuh0I7VRxdvIrM0DcQtbw,MstWf1zbk2riUKg33WPPLA,Was never really a fan of any of the ones I went to in NYC. Tried this particular one and feel even worse. It gets a star for the prices and that's all I got.,1,2019-03-04 12:25:32
Apostrophe,fP2d44KEjC2Ek5R-9W9gYg,MiuWePOZlBzR5Ts9-XViHQ,"I've only been here once, and when I was here I got an Ice Cold Water and a Fruity Sparkly Water thingy in a glass bottle.  They were delicious.  I know...",5,2018-09-20 21:21:07
Apostrophe,fP2d44KEjC2Ek5R-9W9gYg,xv9ygyriYtnQRQ860RuaQA,It was by sheer fate that I found myself sitting in this coffee shop twice in two days. That never happens. Not even at my favorite coffee places....,3,2016-03-07 07:30:12
Apostrophe,fP2d44KEjC2Ek5R-9W9gYg,m-uRMw8jUW4tPrqUfPTWjg,"Apostrophe has done some upgrades recently, in both the layout and the menu, and it's definitely an improvement. The chilled food is no longer glacially...",3,2015-10-30 08:24:08
99 Restaurants,GKQrTtczMCB5EpCrpkXLCA,exNr_TaEwPszhQOVrtJ0oA,Well we had an overall good time tonight at this restaurant and it was nice and clean in the restaurant itself but was told by my wife and mother that the...,4,2019-12-28 19:47:00
99 Restaurants,GKQrTtczMCB5EpCrpkXLCA,lTOAmPZ8tuxM8d5ojIc1rw,"Compared to the other Ninety-Nine restaurants I've visited, this one feels smaller, but it also feels like it concentrates the good stuff, like the charm....",4,2019-07-21 05:30:21
99 Restaurants,GKQrTtczMCB5EpCrpkXLCA,6xjIPMqiv1zT39nTU_epYA,"Well we arrived here a rather large group.  Although we called ahead, the staff were a bit confused and that was on us.  The menu is decent with a nice...",4,2019-07-28 20:49:57
212 Marketplace,7woieaHbZbKodET0Emszqg,nsIC3qCOBzl88oAwkLzemg,"The convenience store has the widest selection in the area, especially of beer and other drinks.  Checkout is usually quick. 
They also have a kitchen which...",3,2017-10-08 20:15:33
212 Marketplace,7woieaHbZbKodET0Emszqg,SoHL2fk1mcBuM3FB4RbSGw,Price gouging during Covid-19 - $4 per roll of paper towels. Such a pos.  Will definitely not shop there anymore.,1,2020-03-23 11:33:39
212 Marketplace,7woieaHbZbKodET0Emszqg,D9hIVgOVsG-Qlu1fxPrqJw,"Small Menu for food,Chicken is the easiest to order cause they have it on a warmer.The chicken isn't KFC but taste very similar.If you want anything else on...",3,2016-11-05 09:54:42
Dave & Buster's - Temporarily Closed,sMA2rWk7e3AQptWQf6v6RA,mWGD-U8qeouZjNqW4RdYSw,"We went back since our last visit and had John (a younger waiter) wait on us.  He was amazing! Gave great suggestions, did perfect upselling on food combos...",4,2019-11-09 15:35:58
Dave & Buster's - Temporarily Closed,sMA2rWk7e3AQptWQf6v6RA,7eIzg8HhL7E3tot9tUKhbA,Would give zero stars if possible. Went here over the holidays a couple of months ago with my girlfriend while visiting family in the Albany area (I live in...,1,2020-01-11 08:17:46
Dave & Buster's - Temporarily Closed,sMA2rWk7e3AQptWQf6v6RA,QwO2JTPIGdzs7koqh0_Khg,"Always a fun time!! Great food! Delicious drinks, although wish there was better wine. Best of all great service! Through the craziness of the arcade and...",5,2020-02-08 13:34:57
